# ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P05067-PRO_0000000092	uniprotkb:Q08752	intact:EBI-821758|uniprotkb:P05067-PRO_0000000092	ensembl:ENSP00000303754.3|uniprotkb:B2R9V2|intact:EBI-716596|uniprotkb:Q08752	psi-mi:p05067-pro_0000000092(display_short)|psi-mi:Amyloid-beta protein 42(display_long)|uniprotkb:Alzheimer disease amyloid protein(gene name synonym)|uniprotkb:Cerebral vascular amyloid peptide(gene name synonym)|uniprotkb:A4(gene name synonym)|uniprotkb:AD1(gene name synonym)|uniprotkb:ABPP(gene name synonym)|uniprotkb:PreA4(gene name synonym)|uniprotkb:Protease nexin-II(gene name synonym)|uniprotkb:APPI(gene name synonym)|uniprotkb:Amyloid precursor protein(gene name synonym)|uniprotkb:Amyloid-beta A4 protein(gene name synonym)|uniprotkb:Alzheimer disease amyloid A4 protein homolog(gene name synonym)|uniprotkb:"Amyloid-beta (A4) precursor protein"(gene name synonym)|uniprotkb:APP(gene name)	psi-mi:ppid_human(display_short)|psi-mi:Peptidyl-prolyl cis-trans isomerase D(display_long)|uniprotkb:ppiD(gene name)|uniprotkb:Cyclophilin-40(gene name synonym)|uniprotkb:Cyclophilin-related protein(gene name synonym)|uniprotkb:CYP40(gene name synonym)|uniprotkb:CYPD(gene name synonym)|uniprotkb:Rotamase D(gene name synonym)|uniprotkb:40 kDa peptidyl-prolyl cis-trans isomerase(gene name synonym)	psi-mi:"MI:0663"(confocal microscopy)	Du H. et al.(2008)	intact:EBI-21196346|pubmed:18806802|imex:IM-27169	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0403"(colocalization)	psi-mi:"MI:0486"(UniProt)	intact:EBI-21196448|imex:IM-27169-13	-
uniprotkb:P05067-PRO_0000000092	uniprotkb:Q08752	intact:EBI-821758|uniprotkb:P05067-PRO_0000000092	ensembl:ENSP00000303754.3|uniprotkb:B2R9V2|intact:EBI-716596|uniprotkb:Q08752	psi-mi:p05067-pro_0000000092(display_short)|psi-mi:Amyloid-beta protein 42(display_long)|uniprotkb:Alzheimer disease amyloid protein(gene name synonym)|uniprotkb:Cerebral vascular amyloid peptide(gene name synonym)|uniprotkb:A4(gene name synonym)|uniprotkb:AD1(gene name synonym)|uniprotkb:ABPP(gene name synonym)|uniprotkb:PreA4(gene name synonym)|uniprotkb:Protease nexin-II(gene name synonym)|uniprotkb:APPI(gene name synonym)|uniprotkb:Amyloid precursor protein(gene name synonym)|uniprotkb:Amyloid-beta A4 protein(gene name synonym)|uniprotkb:Alzheimer disease amyloid A4 protein homolog(gene name synonym)|uniprotkb:"Amyloid-beta (A4) precursor protein"(gene name synonym)|uniprotkb:APP(gene name)	psi-mi:ppid_human(display_short)|psi-mi:Peptidyl-prolyl cis-trans isomerase D(display_long)|uniprotkb:ppiD(gene name)|uniprotkb:Cyclophilin-40(gene name synonym)|uniprotkb:Cyclophilin-related protein(gene name synonym)|uniprotkb:CYP40(gene name synonym)|uniprotkb:CYPD(gene name synonym)|uniprotkb:Rotamase D(gene name synonym)|uniprotkb:40 kDa peptidyl-prolyl cis-trans isomerase(gene name synonym)	psi-mi:"MI:0040"(electron microscopy)	Du H. et al.(2008)	intact:EBI-21196346|pubmed:18806802|imex:IM-27169	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0403"(colocalization)	psi-mi:"MI:0486"(UniProt)	intact:EBI-21196461|imex:IM-27169-21	-
uniprotkb:P05067-8	uniprotkb:Q9Y287	ensembl:ENSP00000350578.3|intact:EBI-302661|uniprotkb:P05067-8	uniprotkb:Q5W0A3|uniprotkb:Q96B24|uniprotkb:Q9NYH1|ensembl:ENSP00000497221.1|intact:EBI-2866431|uniprotkb:Q9Y287	psi-mi:p05067-8(display_short)|psi-mi:Amyloid-beta precursor protein(display_long)|uniprotkb:A4(gene name synonym)|uniprotkb:AD1(gene name synonym)|uniprotkb:ABPP(gene name synonym)|uniprotkb:Alzheimer disease amyloid protein(gene name synonym)|uniprotkb:Cerebral vascular amyloid peptide(gene name synonym)|uniprotkb:PreA4(gene name synonym)|uniprotkb:Protease nexin-II(gene name synonym)|uniprotkb:APPI(gene name synonym)|uniprotkb:PreA4 751(isoform synonym)|uniprotkb:Amyloid precursor protein(gene name synonym)|uniprotkb:Amyloid-beta A4 protein(gene name synonym)|uniprotkb:Alzheimer disease amyloid A4 protein homolog(gene name synonym)|uniprotkb:"Amyloid-beta (A4) precursor protein"(gene name synonym)|uniprotkb:APP(gene name)	psi-mi:itm2b_human(display_short)|psi-mi:Integral membrane protein 2B(display_long)|uniprotkb:BRI(gene name synonym)|uniprotkb:BRI2(gene name synonym)|uniprotkb:Protein E25B(gene name synonym)|uniprotkb:Transmembrane protein BRI(gene name synonym)|uniprotkb:Immature BRI2(gene name synonym)|uniprotkb:ITM2B(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Fotinopoulou A. et al.(2005)	intact:EBI-21011988|pubmed:16027166|imex:IM-27004	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-21012084|imex:IM-27004-13	-
uniprotkb:P05067	uniprotkb:P10636	ensembl:ENSP00000284981.4|uniprotkb:P09000|uniprotkb:P78438|uniprotkb:Q13764|uniprotkb:Q13778|uniprotkb:Q13793|intact:EBI-28985182|uniprotkb:Q6GSC0|uniprotkb:Q8WZ99|uniprotkb:Q9UC33|uniprotkb:Q9UCC8|uniprotkb:Q9UCD1|uniprotkb:Q9UQ58|uniprotkb:Q16011|uniprotkb:Q16014|uniprotkb:Q16019|uniprotkb:Q16020|uniprotkb:Q9BT38|uniprotkb:Q9UCA9|uniprotkb:Q9UCB6|uniprotkb:B4DII8|uniprotkb:B2R5V1|uniprotkb:D3DSD1|uniprotkb:D3DSD2|uniprotkb:D3DSD3|intact:EBI-77613|uniprotkb:P05067	uniprotkb:P18518|uniprotkb:Q14799|uniprotkb:Q15549|uniprotkb:Q15550|uniprotkb:Q15551|uniprotkb:Q1RMF6|uniprotkb:Q53YB1|uniprotkb:Q5CZI7|uniprotkb:Q5XWF0|uniprotkb:Q6QT54|uniprotkb:Q9UDJ3|uniprotkb:Q9UMH0|uniprotkb:Q9UQ96|ensembl:ENSP00000458742.1|intact:EBI-366182|uniprotkb:P10636	psi-mi:a4_human(display_short)|psi-mi:Amyloid-beta precursor protein(display_long)|uniprotkb:APP(gene name)|uniprotkb:"Amyloid-beta (A4) precursor protein"(gene name synonym)|uniprotkb:Alzheimer disease amyloid A4 protein homolog(gene name synonym)|uniprotkb:Amyloid-beta A4 protein(gene name synonym)|uniprotkb:Amyloid precursor protein(gene name synonym)|uniprotkb:APPI(gene name synonym)|uniprotkb:Protease nexin-II(gene name synonym)|uniprotkb:Cerebral vascular amyloid peptide(gene name synonym)|uniprotkb:PreA4(gene name synonym)|uniprotkb:ABPP(gene name synonym)|uniprotkb:Alzheimer disease amyloid protein(gene name synonym)|uniprotkb:AD1(gene name synonym)|uniprotkb:A4(gene name synonym)	psi-mi:tau_human(display_short)|psi-mi:Microtubule-associated protein tau(display_long)|uniprotkb:MAPT(gene name)|uniprotkb:MAPTL(gene name synonym)|uniprotkb:Paired helical filament-tau(gene name synonym)|uniprotkb:Neurofibrillary tangle protein(gene name synonym)|uniprotkb:TAU(gene name synonym)|uniprotkb:MTBT1(gene name synonym)	psi-mi:"MI:0663"(confocal microscopy)	Guo JP. et al.(2006)	intact:EBI-2267613|pubmed:16446437|imex:IM-23413	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0403"(colocalization)	psi-mi:"MI:0465"(Database of Interacting Proteins)	intact:EBI-2112193|imex:IM-23413-13	-
uniprotkb:P37840	uniprotkb:O94811	uniprotkb:Q13701|uniprotkb:Q4JHI3|uniprotkb:Q6IAU6|uniprotkb:A8K2A4|ensembl:ENSP00000338345.3|ensembl:ENSP00000378437.1|ensembl:ENSP00000378442.4|ensembl:ENSP00000422238.1|ensembl:ENSP00000426955.1|ensembl:ENSP00000500990.1|intact:EBI-985879|uniprotkb:P37840	ensembl:ENSP00000353785.5|intact:EBI-3927802|uniprotkb:O94811	psi-mi:syua_human(display_short)|psi-mi:Alpha-synuclein(display_long)|uniprotkb:SNCA(gene name)|uniprotkb:PARK1(gene name synonym)|uniprotkb:NACP(gene name synonym)|uniprotkb:Non-A4 component of amyloid precursor(gene name synonym)|uniprotkb:Non-A beta component of AD amyloid(gene name synonym)	psi-mi:tppp_human(display_short)|psi-mi:Tubulin polymerization-promoting protein(display_long)|uniprotkb:TPPP1(gene name synonym)|uniprotkb:25 kDa brain-specific protein(gene name synonym)|uniprotkb:TPPP/p25(gene name synonym)|uniprotkb:p24(gene name synonym)|uniprotkb:p25-alpha(gene name synonym)|uniprotkb:Tppp(gene name)	psi-mi:"MI:0809"(bimolecular fluorescence complementation)	Szénási T. et al.(2017)	intact:EBI-21003001|pubmed:27671864|imex:IM-26986	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-21003840|imex:IM-26986-11	-
uniprotkb:P04156	uniprotkb:Q06830	uniprotkb:O60489|uniprotkb:P78446|uniprotkb:Q15216|uniprotkb:Q15221|uniprotkb:Q27H91|uniprotkb:Q8TBG0|uniprotkb:Q96E70|uniprotkb:Q9UP19|uniprotkb:Q5QPB4|ensembl:ENSP00000368752.4|ensembl:ENSP00000399376.2|ensembl:ENSP00000411599.2|ensembl:ENSP00000415284.2|intact:EBI-977302|uniprotkb:P04156	ensembl:ENSP00000262746.1|ensembl:ENSP00000361152.5|ensembl:ENSP00000389047.2|ensembl:ENSP00000407034.2|ensembl:ENSP00000503140.1|uniprotkb:P35703|uniprotkb:Q2V576|uniprotkb:Q5T154|uniprotkb:Q5T155|uniprotkb:B5BU26|uniprotkb:D3DPZ8|intact:EBI-353193|uniprotkb:Q06830	psi-mi:prio_human(display_short)|psi-mi:Major prion protein(display_long)|uniprotkb:PRNP(gene name)|uniprotkb:ALTPRP(gene name synonym)|uniprotkb:PRP(gene name synonym)|uniprotkb:Prip(gene name synonym)|uniprotkb:ASCR(gene name synonym)|uniprotkb:PrP33-35C(gene name synonym)|uniprotkb:PrP27-30(gene name synonym)	psi-mi:prdx1_human(display_short)|psi-mi:Peroxiredoxin-1(display_long)|uniprotkb:PRDX1(gene name)|uniprotkb:Thioredoxin-dependent peroxiredoxin 1(gene name synonym)|uniprotkb:Natural killer cell-enhancing factor A(gene name synonym)|uniprotkb:Proliferation-associated gene protein(gene name synonym)|uniprotkb:Thioredoxin-dependent peroxide reductase 2(gene name synonym)|uniprotkb:Thioredoxin peroxidase 2(gene name synonym)|uniprotkb:TDPX2(gene name synonym)|uniprotkb:PAGB(gene name synonym)|uniprotkb:PAGA(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Zafar S. et al.(2016)	intact:EBI-21013953|pubmed:28671123|imex:IM-27036	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-21014000|imex:IM-27036-3	-
uniprotkb:P04156	uniprotkb:Q53EM5	uniprotkb:O60489|uniprotkb:P78446|uniprotkb:Q15216|uniprotkb:Q15221|uniprotkb:Q27H91|uniprotkb:Q8TBG0|uniprotkb:Q96E70|uniprotkb:Q9UP19|uniprotkb:Q5QPB4|ensembl:ENSP00000368752.4|ensembl:ENSP00000399376.2|ensembl:ENSP00000411599.2|ensembl:ENSP00000415284.2|intact:EBI-977302|uniprotkb:P04156	uniprotkb:Q53EM5|intact:EBI-21014009	psi-mi:prio_human(display_short)|psi-mi:Major prion protein(display_long)|uniprotkb:PRNP(gene name)|uniprotkb:ALTPRP(gene name synonym)|uniprotkb:PRP(gene name synonym)|uniprotkb:Prip(gene name synonym)|uniprotkb:ASCR(gene name synonym)|uniprotkb:PrP33-35C(gene name synonym)|uniprotkb:PrP27-30(gene name synonym)	psi-mi:q53em5_human(display_short)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Zafar S. et al.(2016)	intact:EBI-21013953|pubmed:28671123|imex:IM-27036	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-21014000|imex:IM-27036-3	-
uniprotkb:P05067-8	uniprotkb:Q9Y287	ensembl:ENSP00000350578.3|intact:EBI-302661|uniprotkb:P05067-8	uniprotkb:Q5W0A3|uniprotkb:Q96B24|uniprotkb:Q9NYH1|ensembl:ENSP00000497221.1|intact:EBI-2866431|uniprotkb:Q9Y287	psi-mi:p05067-8(display_short)|psi-mi:Amyloid-beta precursor protein(display_long)|uniprotkb:A4(gene name synonym)|uniprotkb:AD1(gene name synonym)|uniprotkb:ABPP(gene name synonym)|uniprotkb:Alzheimer disease amyloid protein(gene name synonym)|uniprotkb:Cerebral vascular amyloid peptide(gene name synonym)|uniprotkb:PreA4(gene name synonym)|uniprotkb:Protease nexin-II(gene name synonym)|uniprotkb:APPI(gene name synonym)|uniprotkb:PreA4 751(isoform synonym)|uniprotkb:Amyloid precursor protein(gene name synonym)|uniprotkb:Amyloid-beta A4 protein(gene name synonym)|uniprotkb:Alzheimer disease amyloid A4 protein homolog(gene name synonym)|uniprotkb:"Amyloid-beta (A4) precursor protein"(gene name synonym)|uniprotkb:APP(gene name)	psi-mi:itm2b_human(display_short)|psi-mi:Integral membrane protein 2B(display_long)|uniprotkb:BRI(gene name synonym)|uniprotkb:BRI2(gene name synonym)|uniprotkb:Protein E25B(gene name synonym)|uniprotkb:Transmembrane protein BRI(gene name synonym)|uniprotkb:Immature BRI2(gene name synonym)|uniprotkb:ITM2B(gene name)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Fotinopoulou A. et al.(2005)	intact:EBI-21011988|pubmed:16027166|imex:IM-27004	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-21012029|imex:IM-27004-3	-
uniprotkb:P05067	uniprotkb:P10636	ensembl:ENSP00000284981.4|uniprotkb:P09000|uniprotkb:P78438|uniprotkb:Q13764|uniprotkb:Q13778|uniprotkb:Q13793|intact:EBI-28985182|uniprotkb:Q6GSC0|uniprotkb:Q8WZ99|uniprotkb:Q9UC33|uniprotkb:Q9UCC8|uniprotkb:Q9UCD1|uniprotkb:Q9UQ58|uniprotkb:Q16011|uniprotkb:Q16014|uniprotkb:Q16019|uniprotkb:Q16020|uniprotkb:Q9BT38|uniprotkb:Q9UCA9|uniprotkb:Q9UCB6|uniprotkb:B4DII8|uniprotkb:B2R5V1|uniprotkb:D3DSD1|uniprotkb:D3DSD2|uniprotkb:D3DSD3|intact:EBI-77613|uniprotkb:P05067	uniprotkb:P18518|uniprotkb:Q14799|uniprotkb:Q15549|uniprotkb:Q15550|uniprotkb:Q15551|uniprotkb:Q1RMF6|uniprotkb:Q53YB1|uniprotkb:Q5CZI7|uniprotkb:Q5XWF0|uniprotkb:Q6QT54|uniprotkb:Q9UDJ3|uniprotkb:Q9UMH0|uniprotkb:Q9UQ96|ensembl:ENSP00000458742.1|intact:EBI-366182|uniprotkb:P10636	psi-mi:a4_human(display_short)|psi-mi:Amyloid-beta precursor protein(display_long)|uniprotkb:APP(gene name)|uniprotkb:"Amyloid-beta (A4) precursor protein"(gene name synonym)|uniprotkb:Alzheimer disease amyloid A4 protein homolog(gene name synonym)|uniprotkb:Amyloid-beta A4 protein(gene name synonym)|uniprotkb:Amyloid precursor protein(gene name synonym)|uniprotkb:APPI(gene name synonym)|uniprotkb:Protease nexin-II(gene name synonym)|uniprotkb:Cerebral vascular amyloid peptide(gene name synonym)|uniprotkb:PreA4(gene name synonym)|uniprotkb:ABPP(gene name synonym)|uniprotkb:Alzheimer disease amyloid protein(gene name synonym)|uniprotkb:AD1(gene name synonym)|uniprotkb:A4(gene name synonym)	psi-mi:tau_human(display_short)|psi-mi:Microtubule-associated protein tau(display_long)|uniprotkb:MAPT(gene name)|uniprotkb:MAPTL(gene name synonym)|uniprotkb:Paired helical filament-tau(gene name synonym)|uniprotkb:Neurofibrillary tangle protein(gene name synonym)|uniprotkb:TAU(gene name synonym)|uniprotkb:MTBT1(gene name synonym)	psi-mi:"MI:0411"(enzyme linked immunosorbent assay)	Guo JP. et al.(2006)	intact:EBI-2267613|pubmed:16446437|imex:IM-23413	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0465"(Database of Interacting Proteins)	intact:EBI-2112181|imex:IM-23413-12	-
uniprotkb:Q96LT7-1	uniprotkb:Q9HAD4	intact:EBI-16693635|uniprotkb:Q96LT7-1	uniprotkb:Q8NDA7|uniprotkb:Q9NV62|uniprotkb:Q8IWG3|uniprotkb:Q7Z792|uniprotkb:Q8IXA9|uniprotkb:B4DT55|ensembl:ENSP00000296679.4|intact:EBI-2819137|uniprotkb:Q9HAD4	psi-mi:q96lt7-1(display_short)|psi-mi:Guanine nucleotide exchange factor C9orf72(display_long)|uniprotkb:DENND9(gene name synonym)|uniprotkb:DENNL72(gene name synonym)|uniprotkb:"C9(LF)"(isoform synonym)|uniprotkb:C9-L(isoform synonym)|uniprotkb:C9orf72(gene name)	psi-mi:wdr41_human(display_short)|psi-mi:WD repeat-containing protein 41(display_long)|uniprotkb:MSTP048(orf name)|uniprotkb:WDR41(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Zhang Y. et al.(2018)	intact:EBI-20938729|pubmed:29950492|imex:IM-26682	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-20938744|imex:IM-26682-1	-
uniprotkb:P25311	uniprotkb:P04156	ensembl:ENSP00000292401.4|uniprotkb:Q5XKQ4|uniprotkb:O60386|uniprotkb:Q8N4N0|uniprotkb:D6W5T8|intact:EBI-2513837|uniprotkb:P25311	uniprotkb:O60489|uniprotkb:P78446|uniprotkb:Q15216|uniprotkb:Q15221|uniprotkb:Q27H91|uniprotkb:Q8TBG0|uniprotkb:Q96E70|uniprotkb:Q9UP19|uniprotkb:Q5QPB4|ensembl:ENSP00000368752.4|ensembl:ENSP00000399376.2|ensembl:ENSP00000411599.2|ensembl:ENSP00000415284.2|intact:EBI-977302|uniprotkb:P04156	psi-mi:za2g_human(display_short)|psi-mi:Zinc-alpha-2-glycoprotein(display_long)|uniprotkb:ZAG(gene name synonym)|uniprotkb:ZNGP1(gene name synonym)|uniprotkb:AZGP1(gene name)	psi-mi:prio_human(display_short)|psi-mi:Major prion protein(display_long)|uniprotkb:PRNP(gene name)|uniprotkb:ALTPRP(gene name synonym)|uniprotkb:PRP(gene name synonym)|uniprotkb:Prip(gene name synonym)|uniprotkb:ASCR(gene name synonym)|uniprotkb:PrP33-35C(gene name synonym)|uniprotkb:PrP27-30(gene name synonym)	psi-mi:"MI:0663"(confocal microscopy)	Zafar S. et al.(2016)	intact:EBI-21013953|pubmed:28671123|imex:IM-27036	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0403"(colocalization)	psi-mi:"MI:0486"(UniProt)	intact:EBI-21014249|imex:IM-27036-15	-
uniprotkb:Q96LT7-1	uniprotkb:Q8TEV9	intact:EBI-16693635|uniprotkb:Q96LT7-1	uniprotkb:A5PKZ5|uniprotkb:Q3ZCN0|uniprotkb:Q6PJL3|ensembl:ENSP00000385025.3|ensembl:ENSP00000492062.1|intact:EBI-2961718|uniprotkb:Q8TEV9	psi-mi:q96lt7-1(display_short)|psi-mi:Guanine nucleotide exchange factor C9orf72(display_long)|uniprotkb:DENND9(gene name synonym)|uniprotkb:DENNL72(gene name synonym)|uniprotkb:"C9(LF)"(isoform synonym)|uniprotkb:C9-L(isoform synonym)|uniprotkb:C9orf72(gene name)	psi-mi:smcr8_human(display_short)|psi-mi:Guanine nucleotide exchange protein SMCR8(display_long)|uniprotkb:Smith-Magenis syndrome chromosomal region candidate gene 8 protein(gene name synonym)|uniprotkb:SMCR8(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Zhang Y. et al.(2018)	intact:EBI-20938729|pubmed:29950492|imex:IM-26682	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-20938744|imex:IM-26682-1	-
uniprotkb:P04156	uniprotkb:P33778	uniprotkb:O60489|uniprotkb:P78446|uniprotkb:Q15216|uniprotkb:Q15221|uniprotkb:Q27H91|uniprotkb:Q8TBG0|uniprotkb:Q96E70|uniprotkb:Q9UP19|uniprotkb:Q5QPB4|ensembl:ENSP00000368752.4|ensembl:ENSP00000399376.2|ensembl:ENSP00000411599.2|ensembl:ENSP00000415284.2|intact:EBI-977302|uniprotkb:P04156	uniprotkb:Q4KN36|ensembl:ENSP00000482674.2|intact:EBI-357986|uniprotkb:P33778	psi-mi:prio_human(display_short)|psi-mi:Major prion protein(display_long)|uniprotkb:PRNP(gene name)|uniprotkb:ALTPRP(gene name synonym)|uniprotkb:PRP(gene name synonym)|uniprotkb:Prip(gene name synonym)|uniprotkb:ASCR(gene name synonym)|uniprotkb:PrP33-35C(gene name synonym)|uniprotkb:PrP27-30(gene name synonym)	psi-mi:h2b1b_human(display_short)|psi-mi:Histone H2B type 1-B(display_long)|uniprotkb:H2BC3(gene name)|uniprotkb:Histone H2B.f(gene name synonym)|uniprotkb:Histone H2B.1(gene name synonym)|uniprotkb:HIST1H2BB(gene name synonym)|uniprotkb:H2BFF(gene name synonym)|uniprotkb:H2B-clustered histone 3(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Zafar S. et al.(2016)	intact:EBI-21013953|pubmed:28671123|imex:IM-27036	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-21014024|imex:IM-27036-5	-
uniprotkb:Q96LT7-2	uniprotkb:Q9P086	ensembl:ENSP00000369331.1|ensembl:ENSP00000369333.3|intact:EBI-16693673|uniprotkb:Q96LT7-2	uniprotkb:Q6NS89|ensembl:ENSP00000293777.5|intact:EBI-394704|uniprotkb:Q9P086	psi-mi:q96lt7-2(display_short)|psi-mi:Guanine nucleotide exchange factor C9orf72(display_long)|uniprotkb:DENND9(gene name synonym)|uniprotkb:DENNL72(gene name synonym)|uniprotkb:"C9(SF)"(isoform synonym)|uniprotkb:C9-S(isoform synonym)|uniprotkb:C9orf72(gene name)	psi-mi:med11_human(display_short)|psi-mi:Mediator of RNA polymerase II transcription subunit 11(display_long)|uniprotkb:Mediator complex subunit 11(gene name synonym)|uniprotkb:HSPC296(orf name)|uniprotkb:MED11(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Zhang Y. et al.(2018)	intact:EBI-20938729|pubmed:29950492|imex:IM-26682	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-20938756|imex:IM-26682-3	-
uniprotkb:P04156	uniprotkb:P25311	uniprotkb:O60489|uniprotkb:P78446|uniprotkb:Q15216|uniprotkb:Q15221|uniprotkb:Q27H91|uniprotkb:Q8TBG0|uniprotkb:Q96E70|uniprotkb:Q9UP19|uniprotkb:Q5QPB4|ensembl:ENSP00000368752.4|ensembl:ENSP00000399376.2|ensembl:ENSP00000411599.2|ensembl:ENSP00000415284.2|intact:EBI-977302|uniprotkb:P04156	ensembl:ENSP00000292401.4|uniprotkb:Q5XKQ4|uniprotkb:O60386|uniprotkb:Q8N4N0|uniprotkb:D6W5T8|intact:EBI-2513837|uniprotkb:P25311	psi-mi:prio_human(display_short)|psi-mi:Major prion protein(display_long)|uniprotkb:PRNP(gene name)|uniprotkb:ALTPRP(gene name synonym)|uniprotkb:PRP(gene name synonym)|uniprotkb:Prip(gene name synonym)|uniprotkb:ASCR(gene name synonym)|uniprotkb:PrP33-35C(gene name synonym)|uniprotkb:PrP27-30(gene name synonym)	psi-mi:za2g_human(display_short)|psi-mi:Zinc-alpha-2-glycoprotein(display_long)|uniprotkb:ZAG(gene name synonym)|uniprotkb:ZNGP1(gene name synonym)|uniprotkb:AZGP1(gene name)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Zafar S. et al.(2016)	intact:EBI-21013953|pubmed:28671123|imex:IM-27036	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-21014024|imex:IM-27036-5	-
